,objid,ra,dec,petroRad_g,group
783,587730774953820492,339.57234747,14.05898179,6.698687,valid
784,587730774958080239,349.50733312,14.96112053,5.455729,train
785,587730774962208946,359.25128093,15.43911891,6.485274,test
786,587730775489511700,336.6374048,14.18270216,4.665985,valid
787,587730775494885563,349.33744353,15.32365443,6.668392,train
788,587730775496327353,352.73115672,15.57648092,6.598306,test
789,587730775496392915,352.96989768,15.58256956,8.741385,valid
790,587730775499407394,0.03176955,15.83423447,8.867256,train
791,587730815747686599,328.65511588,-9.25954021,10.457286,train
792,587730815749324976,332.48867126,-9.61601619,10.183799,valid
793,587730815751946401,338.5228783,-10.12253133,8.730695,valid
794,587730815753453699,342.02505232,-10.35698514,5.70989,train
795,587730815755878495,347.56272571,-10.7984464,16.721659,train
796,587730816286982311,334.31664108,-9.45753195,7.341366,train
797,587730816293339288,348.99958347,-10.42723205,8.001397,test
798,587730816821428380,328.67129968,-8.45178053,5.482931,train
799,587730816822280471,330.66692183,-8.56087621,5.741437,train
800,587730817358430379,329.01343295,-8.05308965,6.861903,train
801,587730817358561474,329.3299581,-8.01276676,11.24473,test
802,587730817363673108,341.09542111,-9.01942367,8.860678,test
803,587730817364066370,342.05837624,-9.04177609,10.361732,train
804,587730817364983818,344.10700803,-9.24333403,10.64921,train
805,587730817364983932,344.15617523,-9.17350811,4.670748,train
806,587730817898184837,335.75440838,-8.19908471,6.60908,test
807,587730818433089639,331.34020988,-7.41941305,7.788838,test
808,587730818433220776,331.56070103,-7.47031935,8.678835,valid
809,587730818437742768,341.90917407,-8.21514881,6.543788,train
810,587730818440429685,348.14272573,-8.58998567,9.990096,train
811,587730846350377667,312.71160063,-0.73079291,10.661203,train
812,587730846351819073,316.03272588,-0.77013384,6.159121,train
813,587730846352474797,317.53399119,-0.77299881,5.895938,train
814,587730846353195279,319.16708349,-0.77371572,8.54423,test
815,587730846354506138,322.10572857,-0.76022793,6.348484,valid
816,587730846892032118,323.60899318,-0.22311064,4.468466,train
817,587730847425429997,315.66045592,0.17954204,6.434,train
818,587730847966560281,325.36924356,0.60826632,5.39357,train
819,587730848497074366,310.8732864,0.83935783,8.33538,train
820,587731173844517227,317.41311742,0.24569242,10.525391,train
821,587731174377981116,309.70550413,0.69081239,8.822402,train
822,587731185120575782,338.15131756,-0.95993232,5.88012,train
823,587731185123066040,343.83946594,-0.9477777,9.857615,train
824,587731185123262648,344.26036567,-1.02797535,10.518998,train
825,587731185123262669,344.2828926,-1.00623968,9.05397,train
826,587731185136304258,14.02622442,-0.87913949,4.014972,test
827,587731185136304288,14.07093815,-0.95328781,7.715799,train
828,587731185660068142,344.13567182,-0.42343642,4.349041,test
829,587731186187567206,322.61229033,-0.00677079,12.439273,train
830,587731186191040724,330.54002915,-0.17288674,3.72875,train
831,587731186192220485,333.29679695,-0.18839773,5.925403,valid
832,587731186192744693,334.47955442,-0.09609518,3.949669,test
833,587731186195628228,341.12185532,-0.0050975,7.162097,train
834,587731186197070016,344.29653802,-0.1377665,8.141492,train
835,587731186205524102,3.64458824,-0.01250307,10.024839,test
836,587731186206179425,5.13727351,-0.14639673,12.081188,train
837,587731186728173924,331.21265789,0.31419194,10.197014,train
838,587731186731778254,339.40464983,0.34413186,5.131086,train
839,587731186732892167,341.90450667,0.38499717,6.511445,train
840,587731186733416587,343.11727301,0.29449636,10.738979,test
841,587731186733613230,343.54872827,0.2393171,4.87057,train
842,587731186733613252,343.57993111,0.25761272,9.036287,valid
843,587731186734006460,344.4973505,0.29517091,9.292476,train
844,587731186738659507,355.11233133,0.30059842,4.949981,valid
845,587731187275333866,354.75143241,0.7161143,5.994641,test
846,587731187279593490,4.39362047,0.74304794,8.0138,train
847,587731187797459103,320.99902806,1.25293685,8.453516,valid
848,587731187798704569,323.89350208,1.16348927,6.259336,train
849,587731187798835386,324.19081517,1.24901231,9.384129,train
850,587731187805388929,339.07143474,1.210564,11.107961,valid
851,587731187806306471,341.19457977,1.13257503,3.689859,train
852,587731187813253146,357.07495805,1.10473961,12.073438,train
853,587731187816136707,3.60929344,1.06413348,9.231144,test
854,587731498652139686,167.66593377,55.15787417,7.074027,train
855,587731499186389148,157.67153342,53.6368401,4.792592,valid
856,587731499187962076,163.52346761,54.73787225,7.864257,train
857,587731499722408103,154.48359908,53.18366814,6.145205,valid
858,587731500258557961,151.59360857,52.81336953,13.670103,train
859,587731500259541075,155.118079,53.85635931,14.524113,train
860,587731500796018890,153.45651206,53.76580611,5.926694,train
861,587731500798902295,164.01167765,56.20411103,6.967672,train
862,587731501332037776,150.07033203,53.26980767,6.209773,valid
863,587731511534616681,24.62873351,-0.86671987,6.237532,train
864,587731511536124087,28.20513318,-1.00168699,9.557216,train
865,587731511536976068,30.07627261,-0.8615667,6.409304,train
866,587731512068210861,17.21767721,-0.57496917,8.443657,train
867,587731512068341957,17.55943804,-0.45385482,7.25513,valid
868,587731512074043511,30.50103475,-0.48187131,4.551124,train
869,587731512081121308,46.66025037,-0.50999206,8.572974,test
870,587731512083087505,51.15889707,-0.42201461,10.629319,test
871,587731512084005054,53.2138763,-0.47758355,9.181409,train
872,587731512605868288,19.0532981,-0.107882,8.775152,train
873,587731512616419440,43.13433274,-0.04783247,7.36448,valid
874,587731512619958356,51.25646965,-0.19294591,7.219427,train
875,587731512620351684,52.13331833,-0.15462435,3.95699,valid
876,587731513142608119,18.72606028,0.30327983,10.207858,test
877,587731513142673426,18.81575527,0.21347212,10.634064,train
878,587731513154535471,45.97046817,0.41527299,16.860811,test
879,587731513678692455,16.84138523,0.64533454,6.525068,train
880,587731513683411131,27.68945792,0.79659692,6.31884,train
881,587731513683673258,28.33819707,0.64034446,12.802445,train
882,587731513685049436,31.48761741,0.77333045,14.102312,valid
883,587731513691996289,47.33358008,0.73290263,7.037971,valid
884,587731513694027945,52.01090086,0.75067219,2.756097,train
885,587731514216743005,19.58831452,1.05964822,6.179221,valid
886,587731514220019851,27.05910899,1.1296523,9.339279,train
887,587731514220937427,29.21746761,1.07441589,5.38993,train
888,587731514222051499,31.68585776,1.22934964,10.040362,train
889,587731514231816228,54.00661534,1.1047544,10.634441,test
890,587731520662536505,120.82218783,30.88765438,8.319597,valid
891,587731520662798385,121.23516779,31.25951574,8.028945,train
892,587731520665223432,126.02966352,35.22506294,7.120637,train
893,587731520667779247,131.23964728,39.19347686,7.273633,train
894,587731520674660446,149.18305717,48.24838094,5.956762,train
895,587731521198620916,119.05687644,29.70432102,5.944152,train
896,587731521200652512,122.72018097,33.1572567,5.526665,train
897,587731521201373457,124.19518762,34.37311704,4.531358,train
898,587731521205240033,132.25509556,40.5141487,6.818856,train
899,587731521205370990,132.51938987,40.60216746,6.882488,train
900,587731521207205988,136.84248609,43.27543115,9.395459,train
901,587731521735360844,118.57524584,29.79928291,6.243028,train
902,587731521736409323,120.27156646,31.60565783,5.900774,test
903,587731522274853133,122.8410829,34.58165096,8.640429,test
904,587731522275705012,124.68543953,35.89457563,3.951607,train
905,587731522277146889,127.56782673,38.18927154,7.471834,train
906,587731522820636767,143.37644625,47.96121852,12.850025,test
907,587731522822537313,149.0668688,50.19975572,10.970019,train
908,587731679579013368,127.87906288,37.15807144,4.745289,train
909,587731679585370231,143.08673018,46.21803356,7.112416,train
910,587731680111493198,119.14254271,30.17569162,8.681654,train
911,587731680113918128,123.49429574,34.22930468,8.421229,train
912,587731680647708939,117.6218747,29.27665714,9.049365,train
913,587731680651444527,124.51021877,35.62795247,7.620687,valid
914,587731680651837681,125.24112892,36.31232579,7.884055,train
915,587731680652427517,126.55899346,37.08487576,8.09901,test
916,587731681190740176,129.20301312,39.67638313,6.044703,test
917,587731681196310592,143.01993405,47.55528615,10.075579,test
918,587731868013887618,147.00296695,47.19239432,4.305937,train
919,587731868015263820,150.96483557,48.78504368,10.997396,valid
920,587731868553904322,156.41174767,50.88685131,8.899856,train
921,587731868554887327,159.65562634,51.68755557,4.919631,train
922,587731868557574198,169.380515,53.52241729,11.697977,train
923,587731868557639832,169.66127426,53.55918015,6.717277,train
924,587731869089136803,150.89140779,49.59288756,5.244204,test
925,587731869089595401,152.15879128,50.10623237,13.009697,test
926,587731869095100571,171.74600264,54.25529472,7.88791,train
927,587731869626794218,153.07482193,50.78123434,5.309688,train
928,587731869632954538,175.45180244,55.03305698,5.928543,test
929,587731870166089837,161.13255868,53.25329877,6.30758,valid
930,587731870169890995,175.51139749,55.39061045,11.314438,valid
931,587731870706761849,175.41473666,55.86535102,5.686034,train
932,587731870707089546,176.79180443,55.85318702,6.640305,train
933,587731870709055583,184.84943136,56.20639984,6.294326,test
934,587731872852672716,126.90256252,39.03597909,6.980222,train
935,587731873387577693,122.74572774,35.9362718,3.329829,train
936,587731873389019165,125.48111532,38.37746013,14.498505,train
937,587731873390395639,128.38643241,40.69735987,7.125296,test
938,587731873925890295,125.25561722,38.69723394,14.246518,valid
939,587731873925890468,125.2317228,38.69536309,5.676106,train
940,587731885737443498,127.28836297,39.05116494,10.637025,train
941,587731885738492062,129.6491141,40.65749841,6.301647,valid
942,587731885741441189,136.66502479,45.15376119,8.847069,train
943,587731885741899881,137.59088604,45.85899034,4.842672,test
944,587731886272872705,124.16636966,36.93719885,3.442195,valid
945,587731886273593533,125.57818485,38.0432561,5.574376,train
946,587731886274642000,127.72040952,39.84657523,9.02175,test
947,587731886814330993,133.62797768,44.55288725,11.427234,train
948,587731887348646181,127.56434805,40.88520489,4.564651,train
949,587731889504387089,179.85987371,56.40367825,8.646526,train
950,587731889504518250,180.50757807,56.44380638,7.044711,train
951,587731889505632380,185.09535569,56.55450827,5.283086,valid
952,587731889506025614,186.80077107,56.516782,5.279561,train
953,587731890040733770,177.73385076,56.69365635,8.088997,test
954,587731890041258083,179.8363398,56.86093009,5.834055,valid
955,587731890574131302,163.51391616,55.5883821,5.330058,train
956,587731891111985306,167.32998012,56.5204263,5.882102,train
957,587731891113689298,174.28129835,57.4649983,8.966178,valid
958,587731891114147911,176.16243733,57.48863965,12.555463,test
959,587731891114606738,178.12767107,57.64824002,5.136692,valid
960,587731891115655290,182.54649377,57.82223557,6.193348,test
961,587731891115982938,184.11404302,57.87718214,12.289133,train
962,587731891652329555,181.66078817,58.20996009,10.713092,train
963,587731891655016533,193.33780533,57.87425548,3.340106,train
964,587731892185661571,166.63745841,57.33892802,9.773909,valid
965,587731911500693595,143.94063954,49.02323949,6.99056,valid
966,587731913109602452,138.22103741,47.70434515,6.247415,valid
967,587731913109668087,138.28225425,47.70839268,11.863004,valid
968,587731913646473399,137.69480444,47.9420802,7.597817,train
969,587731913647652873,140.88437446,49.6596993,4.628058,train
970,587732048409460805,145.43524529,49.21788937,4.679566,train
971,587732048412672071,155.63971818,52.70355949,5.760661,train
972,587732048941154490,131.53500799,42.41657858,7.838055,valid
973,587732048946856056,146.64330581,50.18585004,6.023148,test
974,587732049482612854,143.0087452,49.25498212,7.884223,train
975,587732049487462552,158.77392264,54.51495399,5.832742,train
976,587732050016075947,133.49709358,44.74831964,8.98001,train
977,587732050017321053,136.56472996,46.60531182,8.505816,valid
978,587732050020663493,146.16989848,50.99478418,5.755436,valid
979,587732050553798835,135.21445854,46.42086384,8.778098,test
980,587732050553929816,135.51942305,46.56479435,5.565407,valid
981,587732050558386268,148.42186839,52.50039804,5.119564,train
982,587732050561925168,160.92353763,55.82769984,4.630872,train
983,587732051098927288,161.31098869,56.34705694,8.269537,train
984,587732052705214606,130.85533763,36.18876001,10.491941,train
985,587732053236777269,120.03549858,28.08337332,8.025631,train
986,587732053241102507,128.44724865,35.00061705,6.593824,train
987,587732053774106997,120.48230001,29.26979215,9.741667,valid
988,587732053775482916,123.02803387,31.37547835,14.162742,train
989,587732053777383436,126.78606903,34.34942048,6.295007,valid
990,587732053777842453,127.85836662,35.0326104,6.91071,test
991,587732053778039019,128.11545836,35.42336838,4.499581,train
992,587732053781119026,135.00229211,39.91586537,6.095748,test
993,587732053782495550,138.5033919,41.74992536,9.082203,test
994,587732054307701270,114.50107962,23.98119381,13.282225,train
995,587732054311043454,120.37912989,29.54291665,10.486541,train
996,587732054311829905,121.88610329,30.81245463,8.10959,test
997,587732054318841911,136.71998395,41.40825405,12.309047,test
998,587732054318973113,137.10209896,41.53049784,7.840539,valid
999,587732054851190992,126.37002684,35.05849141,7.300509,train
1000,587732054851584211,127.13198354,35.80789207,7.700577,valid
1001,587732134304350226,156.13573897,47.82683918,9.589065,train
1002,587732134307299433,165.92438363,50.00557734,7.109303,train
1003,587732134311166027,179.68755645,51.38968184,8.358377,test
1004,587732134311624861,181.36829175,51.47996178,10.836042,train
1005,587732134839582917,150.88805739,46.55405252,6.146842,valid
1006,587732134841155603,155.771913,48.05014911,6.92555,train
1007,587732134842925217,161.52405009,49.54807394,4.843272,train
1008,587732134843646045,164.04751246,49.93839888,10.991155,train
1009,587732134845612138,170.71335039,51.12955344,8.635613,train
1010,587732134847381697,177.32456842,51.62978711,7.231551,train
1011,587732134850592880,189.11510864,51.84882232,5.210628,train
1012,587732135376781487,151.58582542,47.38900353,5.904088,train
1013,587732135379861658,161.58458806,49.97920736,4.473802,valid
1014,587732135381237911,166.32712575,50.80126768,11.09153,test
1015,587732135383662678,175.04255932,51.94331786,5.290557,train
1016,587732135384580233,178.4049165,52.24869235,9.762992,train
1017,587732135917453423,163.76285059,50.89295895,7.024485,valid
1018,587732135920271429,173.91312072,52.25279846,5.128746,test
1019,587732136455700683,168.63195813,52.08001718,3.507526,test
1020,587732136458190886,177.73330812,53.03222076,4.633016,valid
1021,587732136458715226,179.77452284,53.02949118,6.634864,test
1022,587732136463499376,197.98568814,52.59508557,6.574346,train
1023,587732151495688343,147.05409717,42.02174531,4.605589,train
1024,587732151495819362,147.37898022,42.13026448,8.812297,train
1025,587732152034000966,150.83442565,43.72501919,6.286655,train
1026,587732152567988344,142.77927931,41.04861577,10.780719,test
1027,587732153102106637,135.62638691,37.98931657,9.845259,valid
1028,587732153103482999,138.89049938,39.74618422,6.186751,test
1029,587732153107218577,148.83199065,44.10502489,7.132778,train
1030,587732153638453426,134.19207455,37.60849304,6.170484,train
1031,587732154178142356,140.75577171,41.58188158,7.104076,valid
1032,587732154181615684,150.17199189,45.42753832,6.172733,valid
1033,587732156315861030,120.34327713,26.17615501,9.1699,train
1034,587732156315861139,120.33930692,26.26811499,8.716186,valid
1035,587732156850765997,116.48491415,23.37388373,10.446645,train
1036,587732469844607467,117.81093415,23.90372714,5.995514,train
1037,587732469847425311,122.97684595,28.20370454,8.734958,test
1038,587732469849653379,127.38914807,31.66526534,7.719873,valid
1039,587732469849718804,127.44464737,31.71111413,4.578059,train
1040,587732469850833045,129.95941723,33.28988338,5.663939,train
1041,587732469851947046,132.24212368,34.90416806,13.641811,valid
1042,587732469852012722,132.33442105,34.99930197,8.844783,train
1043,587732470387900575,129.84733811,33.97031486,5.718218,train
1044,587732470388031532,130.32471555,34.03892107,5.328759,test
1045,587732471456137600,118.57541647,26.15178569,7.416069,train
1046,587732471459938488,125.65879595,32.09760281,13.961798,train
1047,587732471460200717,126.377066,32.47917947,6.976934,train
1048,587732482205089848,158.933642,45.91491777,9.311235,train
1049,587732482211381262,179.74893348,48.97953217,4.349461,train
1050,587732482211971179,181.93786613,48.9696786,4.957887,valid
1051,587732482212888655,185.082682,49.04263244,4.743512,train
1052,587732482213871641,188.49298671,49.03185502,8.631346,train
1053,587732482218393779,203.94295771,47.43360329,4.907072,train
1054,587732482733310061,135.29058825,36.8845352,8.507378,train
1055,587732482734293203,137.53153995,38.31008744,6.276805,train
1056,587732482735144983,139.5986474,39.38129829,10.057922,test
1057,587732482735341781,140.23179166,39.58308968,5.271753,train
1058,587732482738094229,147.38718577,42.70807349,6.188969,valid
1059,587732482739339437,150.89211157,44.08185388,11.97673,valid
1060,587732482739601531,151.68263223,44.22594151,7.772639,test
1061,587732482747858966,178.32974959,49.30354592,6.047614,train
1062,587732482750546078,187.85209158,49.36076565,4.854792,train
1063,587732482760245368,219.32009459,43.9519071,11.761543,train
1064,587732483269001423,132.35476892,35.73137238,3.646159,train
1065,587732483272736951,141.25358089,40.6477766,4.03319,train
1066,587732483280797816,164.89782016,48.07595351,6.112518,test
1067,587732483283484700,173.93881424,49.27227376,9.374104,train
1068,587732483284795482,178.48747873,49.71357505,7.938948,valid
1069,587732483301703724,231.76570875,39.00650264,11.743952,valid
1070,587732483803578497,127.07916,32.77951003,8.633249,train
1071,587732483805151386,130.42273143,34.95580427,9.166897,test
1072,587732483807248627,135.25705394,37.87545876,16.032036,valid
1073,587732483808821260,138.91354142,39.895705,9.926609,train
1074,587732483811836001,146.75160253,43.53450869,9.054777,train
1075,587732483814129831,153.50323569,45.7359473,6.957826,train
1076,587732483816620272,161.35926762,47.82729283,5.643863,test
1077,587732483831169233,211.33823114,47.25362197,5.316828,train
1078,587732483832610922,215.84062374,46.09204069,8.504211,valid
1079,587732484341498165,128.96683395,34.62718014,5.442617,train
1080,587732484363190338,195.04898574,50.25409211,5.9343,test
1081,587732484364042409,198.21640646,49.93593704,3.88209,train
1082,587732484366205116,205.64109918,48.88783869,7.659022,test
1083,587732484889051191,156.73893097,47.52434135,12.338291,valid
1084,587732484889575581,158.33802563,48.03369773,8.679427,train
1085,587732484893245611,170.7320585,50.30370032,11.430226,valid
1086,587732484895539310,178.88501808,51.07950817,5.64273,valid
1087,587732484895670328,179.28720006,50.95845377,7.244675,train
1088,587732484897439936,185.68366623,51.11327474,5.150128,train
1089,587732484899864740,194.56219239,50.68281368,7.212097,train
1090,587732484906680415,217.23412358,46.41585785,9.651326,test
1091,587732576700072108,162.14661402,5.82741851,4.718388,train
1092,587732577226653905,138.57440234,4.5239498,5.063869,train
1093,587732577229209735,144.361961,5.03567862,6.961323,test
1094,587732577236418621,160.90084214,6.08143304,5.28946,valid
1095,587732577238909068,166.63801897,6.42162666,4.803565,valid
1096,587732577758020011,125.89811814,3.53546035,6.631795,train
1097,587732577759068687,128.40173916,3.74152016,6.265368,train
1098,587732577765490919,142.99726295,5.28098705,5.902542,train
1099,587732577776369771,167.96830678,6.89943146,7.248506,train
1100,587732578294956278,126.06264451,4.0459998,8.717915,train
1101,587732578296463551,129.4975054,4.30383157,8.885709,valid
1102,587732578300788826,139.37561239,5.32905218,7.188178,test
1103,587732578301116651,140.17707632,5.37511287,7.539095,test
1104,587732578304065770,146.89254883,6.06775028,10.905027,valid
1105,587732578308194398,156.30750061,6.73463585,5.222568,test
1106,587732578311602254,164.18423582,7.15136761,5.743078,test
1107,587732578313175138,167.72091679,7.23389101,10.698834,valid
1108,587732578830909946,123.90503873,4.1627907,6.245598,train
1109,587732578834252205,131.53955784,5.07913353,6.204754,test
1110,587732578836873456,137.58120712,5.69071008,6.063461,valid
1111,587732578837004544,137.83843071,5.63748569,4.484072,train
1112,587732578840477937,145.80087478,6.30229205,8.182598,train
1113,587732578845458506,157.21805583,7.06707855,3.350373,test
1114,587732579378856113,149.18842744,6.93744596,9.090917,test
1115,587732579382591662,157.81823234,7.63274368,8.448572,train
1116,587732582057377966,174.35445132,59.36837002,8.687778,test
1117,587732582588481727,150.75839835,55.50239751,5.867812,train
1118,587732582592938171,168.41351686,59.29346166,8.194483,train
1119,587732583667597321,171.96759535,60.44796253,4.665773,valid
1120,587732589568131246,182.479138,59.07355349,3.536378,test
1121,587732590645870739,200.4261954,58.94013771,12.119172,test
1122,587732590646984848,204.96819046,58.34244158,6.410985,test
1123,587732591182938292,201.45737489,59.33022727,15.413295,test
1124,587732591714762933,178.4861355,60.50532964,11.811891,train
1125,587732591718760467,196.90320588,60.15720241,16.944574,test
1126,587732591720333424,203.75986807,59.34066208,4.679502,test
1127,587732701250912298,150.26966066,5.26839738,8.530107,train
1128,587732701788176647,151.20132085,5.66134188,4.274371,test
1129,587732701791780963,159.33443048,6.22518936,5.05663,valid
1130,587732701795778567,168.52656554,6.57720371,15.328725,train
1131,587732701800759462,180.06919369,6.92827195,11.459335,train
1132,587732702319673506,138.80622246,5.0477293,12.181149,train
1133,587732702320787589,141.30230779,5.35173821,12.384966,train
1134,587732702321443002,142.82400133,5.39613947,5.771436,train
1135,587732702326292539,154.00085872,6.25145149,12.129854,valid
1136,587732702335926430,176.11614859,7.37848994,8.281266,train
1137,587732702850384235,124.70726963,4.10875684,7.394028,train
1138,587732703393218754,138.26844301,5.87204172,6.855341,train
1139,587732703404753070,164.81687739,7.82114006,10.048652,valid
1140,587732703405015186,165.39099272,7.80960505,5.984209,valid
1141,587732703406194878,168.08525774,7.90385247,9.358734,train
1142,587732703406653497,169.09877749,7.96347913,10.968591,test
1143,587732703410585776,178.15887945,8.16307577,9.162886,train
1144,587732703940706378,162.68832146,8.08189438,8.382502,train
1145,587732703944966280,172.48526294,8.53602968,9.80722,test
1146,587732703947260052,177.77473,8.65844635,10.593737,train
1147,587732703947456673,178.27013803,8.57374362,5.868089,train
1148,587732769970847858,157.33743212,7.76815986,5.012996,test
1149,587732769977139305,171.75960604,8.60418209,2.346747,valid
1150,587732769979760711,177.8960778,8.75213158,13.99685,train
1151,587732770510536799,163.73807438,8.49708157,5.96351,train
1152,587732770513944720,171.67958861,9.07300937,7.57042,train
1153,587732770515583146,175.37837962,9.1233702,6.533342,valid
1154,587732770520039604,185.72452021,9.27438059,6.870137,valid
1155,587732770520170673,186.05141059,9.23146572,7.910669,valid
1156,587732770522071152,190.42029125,9.27669521,7.150517,test
1157,587732770524495965,196.0593009,8.97880236,8.327776,test
1158,587732770525020305,197.21651828,9.0614893,9.206655,valid
1159,587732771035218088,135.74668735,6.329074,10.965382,train
1160,587732771036332298,138.32424906,6.67625798,4.74356,train
1161,587732771036397816,138.50923627,6.59157963,5.838977,train
1162,587732771040723104,148.32787792,7.80181149,5.780399,test
1163,587732771041312955,149.69214842,7.78716084,5.33578,train
1164,587732771041575050,150.27080804,7.94495182,6.269888,train
1165,587732771044851795,157.82457016,8.58049503,8.719028,test
1166,587732771052453988,175.40116222,9.61394439,11.939691,train
1167,587732771052847122,176.25196479,9.64001678,8.829067,train
1168,587732771054551180,180.2930067,9.66092223,6.386513,train
1169,587732771056976023,185.87992374,9.68628077,8.622698,train
1170,587732771571630270,134.62373049,6.45411464,6.635769,valid
1171,587732771578970308,151.46948502,8.42385054,6.860036,test
1172,587732771579560118,152.8120159,8.68583819,7.324314,train
1173,587732771588341924,173.15211985,9.83525191,7.189864,train
1174,587732771589718149,176.29111158,9.94793401,5.9523,train
1175,587732771589783630,176.46977366,9.96286949,6.018812,test
1176,587732771590766660,178.67333481,10.02080981,5.516482,train
1177,587732771596009606,190.90281704,10.07312441,8.667507,train
1178,587732772112498950,143.78577473,8.1584081,5.134461,train
1179,587732772116824170,153.6229473,9.0733847,7.676682,train
1180,587732772118659279,157.93599514,9.40875706,6.336985,train
1181,587732772126261573,175.57288772,10.29191628,11.520817,test
1182,587732772126916787,177.08411783,10.36800948,3.714014,train
1183,587732772127637642,178.71697241,10.49415605,7.22877,train
1184,587732772128620691,180.99945146,10.44620532,6.664002,train
1185,587732772128751648,181.25157405,10.56568764,10.826259,train
1186,587732772129734764,183.53213568,10.48864669,10.1478,test
1187,587732772129800368,183.70776178,10.43614451,6.218873,train
1188,587732772130455618,185.19607176,10.51174643,6.143827,train
1189,587732772652974222,151.9298757,9.33300103,6.140854,valid
1190,587732772658675774,165.15529981,10.43718721,12.504936,test
1191,587732772661035138,170.6335228,10.60425541,5.977245,train
1192,587732772662214774,173.42178354,10.7881974,7.200789,valid
1193,587732772662935687,174.99337041,10.75179419,7.907629,train
1194,587732772664573959,178.78727998,10.82776272,11.034761,train
1195,587732772667195496,184.97730279,11.02877962,8.74405,valid
1196,587732772667981979,186.81506116,10.90517269,7.829321,train
1197,587732772669554784,190.40003983,10.90813264,3.084996,train
1198,587732772670799995,193.27633968,10.91385073,5.666125,test
1199,587732772672045153,196.19353939,10.73297264,8.886562,valid
1200,587733079200563331,177.58803214,53.68186887,7.023018,train
1201,587733079202463896,184.97365188,53.92139777,7.995352,train
1202,587733079734943847,168.00559375,53.07357479,6.701902,valid
1203,587733079742283858,196.38399366,53.68514866,12.510592,train
1204,587733079744905362,206.08157577,52.25907529,8.80681,train
1205,587733080266899608,150.97736767,49.41892408,8.279689,train
1206,587733080273715267,175.14911304,54.24026394,7.6135,valid
1207,587733080274239709,177.32194573,54.44699158,5.919446,valid
1208,587733080275157091,180.75916138,54.68660786,7.453581,train
1209,587733080276730006,187.13218669,54.5968627,5.244226,train
1210,587733080279351428,197.37081457,54.05702317,5.608143,train
1211,587733080280596688,202.05965064,53.47790419,5.929164,valid
1212,587733080810717303,175.56639094,54.72083187,5.336902,train
1213,587733080811896936,180.14558956,55.08706422,3.645708,train
1214,587733080814780480,191.85096061,54.98699549,10.423682,train
1215,587733080815829095,195.78814753,54.6165655,7.839368,valid
1216,587733080816287873,197.65519063,54.49462508,9.142168,train
1217,587733080816287906,197.73650002,54.44943711,8.078258,train
1218,587733080817860720,203.60998335,53.75567383,5.207874,test
1219,587733080818516096,206.02155297,53.15196724,8.721094,valid
1220,587733081342214296,155.47549295,51.81305028,5.521312,valid
1221,587733081345360026,166.87502157,54.1358779,6.800266,test
1222,587733081347260561,174.17052967,55.0658955,6.788749,test
1223,587733081347457256,175.06200251,55.0793421,7.650393,test
1224,587733081348374730,178.64317574,55.39505525,8.762803,train
1225,587733081352503383,195.0975298,55.03109255,5.934287,test
1226,587733081354862721,204.26245916,54.01146449,7.755445,train
1227,587733081882034274,165.96721356,54.43857556,5.397463,train
1228,587733081883934820,173.30207342,55.43798607,10.428817,train
1229,587733081884590189,175.80496312,55.63815707,11.534378,train
1230,587733081884786803,176.66077412,55.7274515,11.996037,test
1231,587733081893437513,210.70008221,53.10916278,3.985344,train
1232,587733195159306264,191.73903187,53.86058872,7.387002,test
1233,587733195697356956,196.38011431,53.90895177,13.002487,train
1234,587733196232786039,190.9312432,54.81718822,5.147274,test
1235,587733196233572456,193.99777178,54.61710764,11.237915,train
1236,587733197307248755,193.87069479,55.40959994,6.41084,train
1237,587733197845561408,199.62631276,55.24058454,6.390566,train
1238,587733397023293553,211.09389141,50.80153908,6.105297,test
1239,587733397564358825,224.51651554,46.85849596,4.86166,train
1240,587733397570650323,240.10999797,38.21304948,5.873523,train
1241,587733397573730497,246.21521609,33.34409245,10.39729,train
1242,587733398095528059,206.20905686,52.7759542,9.735065,train
1243,587733398099329152,219.04463464,49.45677865,5.64275,valid
1244,587733398099722338,220.3277843,49.07425437,4.892106,test
1245,587733398105424006,235.73477069,41.75888477,7.386487,train
1246,587733398106669201,238.56077724,39.76449441,7.695775,train
1247,587733398107652198,240.67393328,38.40377629,4.759929,test
1248,587733398110863680,247.31248903,33.23002,8.486844,train
1249,587733398112174270,249.60799557,31.08391749,6.604328,test
1250,587733398114074922,252.92053551,27.84506821,5.59258,valid
1251,587733398651338783,253.95958364,27.44156206,14.555349,test
1252,587733399171301490,213.88327175,51.91888262,4.530307,train
1253,587733399178182800,234.02125344,43.72096194,4.329957,valid
1254,587733399186833685,251.93350782,29.94194606,16.826645,train
1255,587733399708106826,213.83484272,52.34589712,13.704695,test
1256,587733399708369046,214.94050457,52.11320161,9.092687,train
1257,587733399710466183,221.62445419,49.89032373,8.764457,train
1258,587733399717609588,240.35408632,40.29835723,8.024709,train
1259,587733409905967240,202.19486719,52.79494634,4.565635,train
1260,587733409915535552,231.79768648,43.18377919,6.305104,train
1261,587733409921171512,244.37349425,34.82284811,8.72651,train
1262,587733410449391640,224.02035292,47.45346718,11.772934,valid
1263,587733410450309163,226.61893949,46.34418792,15.130455,test
1264,587733410452078700,231.27435624,44.05340945,5.989144,train
1265,587733410457976921,244.50234706,35.11028167,18.634924,valid
1266,587733410986459230,224.83551877,47.56705679,8.542957,test
