OBJID,RA,DEC
587735696981426271,12:33:17.60,+57:56:20.2
587741531718484075,12:33:30.61,+28:56:09.2
587732589569441880,12:33:32.14,+59:04:49.6
588023669173584010,12:33:34.60,+19:51:05.4
587733080277057694,12:33:41.96,+54:39:41.6
587741531718484109,12:34:00.41,+29:04:44.8
587738947221848220,12:34:02.72,+39:45:56.2
588017567101878426,12:34:03.52,+13:00:41.4
587732772668702788,12:34:03.93,+11:00:47.3
588017704544763977,12:34:08.45,+13:17:54.9
587722982817529962,12:34:08.85,-00:21:19.1
587735349650391137,12:34:10.31,+15:58:05.6
588011124651196580,12:34:13.29,+63:15:57.1
587722982280724639,12:34:31.54,-00:45:54.4
587735348576714885,12:34:32.10,+15:10:48.4
587732589569507458,12:34:33.81,+58:57:04.3
587735694834073745,12:34:48.51,+56:17:39.4
587738951488634999,12:34:54.44,+37:11:32.1
587739302607782004,12:35:02.49,+34:02:41.6
587741532792357025,12:35:15.08,+29:48:27.9
587738568705179818,12:35:43.81,+14:24:43.1
587732483287744612,12:35:55.55,+49:51:24.1
587739610239533160,12:35:57.04,+33:24:33.5
588017729226997876,12:36:11.70,+07:25:19.0
587739720288632949,12:36:14.70,+29:40:54.5
588848899379822703,12:36:35.17,-00:31:16.0
587739719214956621,12:36:44.84,+28:51:10.2
588023669173911574,12:36:55.52,+19:53:12.4
587728677932040359,12:37:04.91,+64:31:42.9
587732482750939296,12:37:13.54,+49:26:53.6
587739302607978575,12:37:18.35,+33:55:19.6
587738953099444384,12:37:26.60,+38:20:13.1
588017947742896238,12:37:27.30,+41:57:00.6
587729158427246630,12:37:33.56,+04:22:03.7
588017110760620184,12:37:38.73,+47:08:21.2
587741600960086092,12:37:41.19,+26:42:27.5
587739608629117022,12:37:41.72,+32:05:12.2
588017110760685635,12:37:50.72,+47:05:33.2
588023669710848180,12:37:58.05,+20:20:47.2
588023668100301095,12:38:21.48,+19:02:02.5
588023669174108270,12:38:43.28,+19:50:11.6
587742901789524158,12:38:54.40,+16:32:07.1
587742060001165464,12:38:58.20,+21:15:22.5
587742902863266027,12:38:58.67,+17:15:14.9
587735346966560935,12:38:59.64,+13:44:35.9
588848900990697634,12:39:11.38,+00:43:02.9
587741727117475972,12:39:31.64,+25:40:38.6
587735349114110100,12:39:32.48,+15:25:55.4
588017627230634019,12:39:35.46,+45:22:40.3
587741726043799662,12:39:48.72,+24:53:08.5
587738948832985191,12:40:05.59,+40:57:24.9
587742014359732358,12:40:15.13,+22:41:31.8
588017604685987975,12:40:44.74,+44:48:54.5
587741600960413746,12:41:14.12,+26:44:10.1
588011122504171585,12:41:25.72,+61:23:23.1
588017977284296740,12:41:50.94,+38:40:47.6
587742015433605191,12:41:51.38,+23:30:38.4
588017626693959794,12:42:02.36,+44:54:41.2
587739302608437379,12:42:10.30,+33:55:47.8
587741603107962997,12:42:18.35,+28:18:51.5
588017112371560582,12:42:22.54,+48:19:55.3
588017626157154443,12:42:31.21,+44:38:51.9
587732136461598735,12:42:31.46,+53:12:16.4
587726031179481195,12:42:40.72,+01:20:44.8
588017947206484151,12:42:54.96,+41:30:48.9
587735695371403374,12:43:00.92,+56:43:51.1
588298664649162912,12:43:02.17,+48:34:45.1
587741534403690567,12:43:13.90,+31:05:05.9
587728677395497088,12:43:23.81,+64:04:31.7
588848900991156408,12:43:31.61,+00:42:03.7
587731892191297633,12:43:36.25,+58:33:28.9
587739505545904231,12:43:42.44,+32:09:35.6
587742015433867483,12:43:59.30,+23:26:40.6
588017990147113091,12:44:04.03,+09:03:48.0
588017991757725844,12:44:23.08,+10:11:19.8
587739303145504943,12:44:28.95,+34:16:17.3
587741602571354286,12:44:44.21,+27:53:29.6
588848899380740209,12:44:52.26,-00:25:49.7
587724648188215315,12:44:58.22,-03:23:47.5
588023670785310858,12:45:03.13,+20:58:26.7
588017570848374952,12:45:05.26,+12:26:46.9
588011217521868903,12:45:21.58,+61:41:39.9
587722984429387955,12:45:26.91,+01:00:08.6
588017719573414123,12:45:41.64,+41:07:35.3
588017723866415255,12:45:42.97,+06:19:28.3
587742014360322220,12:45:56.23,+22:41:25.4
587741533330210971,12:45:57.88,+30:03:12.7
588848900991484058,12:46:07.72,+00:42:55.0
587741721211895956,12:46:28.77,+26:43:06.2
588023670248636503,12:46:32.58,+20:37:45.5
587742902864052306,12:46:40.98,+17:19:06.4
587742061075693655,12:46:46.03,+21:59:06.4
588023670248702051,12:47:03.27,+20:33:05.9
587741602571616368,12:47:07.06,+27:56:26.3
587722983355842686,12:47:11.96,+00:11:16.1
587741532793536526,12:47:26.16,+29:47:16.0
587738574604599403,12:47:27.84,+40:33:59.7
587733195696177180,12:47:30.94,+54:22:22.0
588017725477224627,12:47:31.15,+07:38:07.5
588017977821692002,12:47:36.90,+39:02:45.7
587742190444806314,12:47:37.27,+24:56:56.4
588017728691437614,12:48:05.29,+06:59:07.9
588023669711896781,12:48:07.10,+20:11:38.5
587739407858466927,12:48:16.70,+35:15:10.5
587741726581522553,12:48:21.84,+25:04:20.7
588017627231289459,12:48:22.39,+45:17:44.1
588010879301255332,12:48:39.66,+05:06:32.3
587739407858466990,12:48:45.87,+35:19:57.7
587738570317168844,12:48:50.33,+15:33:14.0
587732482751791288,12:48:51.67,+49:18:07.4
587742903938121810,12:49:22.50,+18:02:55.8
587742576982229125,12:49:32.41,+20:03:01.7
587724648725610658,12:49:44.67,-02:58:26.5
587742190445068417,12:49:54.28,+24:58:30.5
587742773490155617,12:50:00.63,+16:40:55.7
587742774027026539,12:50:11.24,+17:04:10.7
588017978895630464,12:50:49.20,+39:48:37.7
587729159502430386,12:51:14.61,+05:20:34.7
587732592254713943,12:51:14.85,+60:51:39.8
587725040634364147,12:51:21.70,-02:22:46.3
587741721212354704,12:51:33.27,+26:46:11.3
587732135925317650,12:51:34.03,+52:31:03.8
587725818562412625,12:51:38.00,+68:07:27.2
588010878764777610,12:51:47.33,+04:34:29.2
587724649799614469,12:51:56.03,-02:04:39.2
587732771060056182,12:51:57.95,+09:31:11.1
588017978895761514,12:52:01.51,+39:49:58.6
587732134851641387,12:52:03.54,+51:40:48.1
588017571386097771,12:52:43.87,+12:51:34.7
587732590107361407,12:52:44.49,+59:15:56.2
587726016148471931,12:52:57.62,+03:17:43.7
587742060539478136,12:53:01.38,+21:31:21.0
587739609167364130,12:53:03.67,+32:19:36.4
588017726551556223,12:53:04.82,+08:21:53.3
587742903401644203,12:53:06.74,+17:40:54.5
587741602035335267,12:53:12.51,+27:19:23.1
587731890581340192,12:53:19.09,+57:04:07.3
588017729765769315,12:53:24.92,+07:41:42.0
587739607556882515,12:53:32.65,+31:01:43.8
587725039024013431,12:53:34.50,-03:41:58.1
587741601498529967,12:53:38.09,+27:01:53.1
587722983893434557,12:53:40.89,+00:30:28.3
587741532794126374,12:53:48.60,+29:35:18.2
587732771060252812,12:53:58.89,+09:29:57.8
587729159502823552,12:54:21.00,+05:16:57.5
587739407858991240,12:54:30.79,+35:17:48.8
587738572457771144,12:54:31.87,+38:37:42.8
587742061076480055,12:54:37.17,+22:02:11.2
587739097529450523,12:54:42.73,+37:09:17.0
587742014361239642,12:54:47.99,+22:30:08.0
587729160576565402,12:54:53.47,+06:00:50.5
587742772953808975,12:54:53.59,+16:09:26.7
587738950953533633,12:55:01.80,+36:28:53.4
588298662502662279,12:55:06.15,+46:39:14.1
587738953101017203,12:55:40.79,+38:08:22.0
588017720648007750,12:55:56.55,+41:51:00.0
587725041708695710,12:56:20.72,-01:34:07.7
587726015075123359,12:56:39.61,+02:20:11.5
587725040098083033,12:56:42.58,-02:52:15.8
587742774027747438,12:56:48.69,+16:56:40.2
587725039561277607,12:57:00.59,-03:10:21.3
587738574605451290,12:57:18.29,+40:26:29.8
587738574605451498,12:57:24.11,+40:17:23.4
587739506084020280,12:57:38.73,+32:33:21.6
587739507157762144,12:57:41.81,+33:12:14.5
588017703473578092,12:57:52.42,+12:15:48.2
588017605224169603,12:58:03.92,+44:56:35.0
587741600962117801,12:58:13.57,+26:25:36.8
588023668102398064,12:58:17.56,+18:49:31.5
588013383820443802,12:58:21.65,+52:32:10.5
587742576446275780,12:58:34.36,+19:31:03.7
587739719753924720,12:58:35.58,+28:52:43.6
587733079205019769,12:58:38.38,+53:24:36.1
588013384357314676,12:58:39.78,+52:58:49.6
588017992296169539,12:58:42.04,+10:36:59.4
588017571386753157,12:59:00.81,+12:56:29.0
587735694835515577,12:59:03.63,+55:57:57.3
588023669176205484,12:59:04.02,+19:34:01.7
587739098066649212,12:59:08.53,+37:18:49.7
588023668639334505,12:59:12.65,+19:16:22.6
587741602572796090,12:59:41.32,+27:39:35.4
588017705084321908,12:59:42.61,+13:26:12.8
587739505547346024,12:59:45.33,+32:02:42.1
587742014361763911,13:00:13.90,+22:29:58.6
587742903939236036,13:00:17.28,+17:52:48.9
587738572995166221,13:00:19.42,+39:00:09.5
587732483826319450,13:00:27.29,+49:58:49.9
587741726582702172,13:00:30.82,+25:03:49.7
588017978896482382,13:00:44.29,+39:45:14.9
587739407859581009,13:00:54.62,+35:11:08.9
587738574068908251,13:00:58.64,+39:51:32.2
587739706328219769,13:01:25.08,+28:40:38.0
587742575909797997,13:01:48.98,+19:00:31.9
587739720291188831,13:02:29.53,+29:12:34.7
588017704010907803,13:02:30.81,+12:36:33.8
588017722259079255,13:02:30.89,+42:54:41.8
587738952027930755,13:02:48.73,+37:13:23.6
587739706865156346,13:02:49.11,+29:05:23.2
588017992296628401,13:02:58.28,+10:30:14.1
587739506621415568,13:03:16.58,+32:43:17.3
588010878766022759,13:03:19.03,+04:35:52.1
587739720828125335,13:03:38.38,+29:37:03.3
587729160577548408,13:03:42.72,+05:57:36.3
587726014539038844,13:03:43.15,+01:59:15.3
587742901792145474,13:03:55.19,+16:10:14.9
587729158967001174,13:04:02.32,+04:52:10.3
587732590644887577,13:04:04.80,+59:30:29.5
587739302610468893,13:04:07.48,+33:35:47.9
587742061614333985,13:04:10.82,+22:17:22.8
588017979433681017,13:04:35.23,+39:57:49.9
587733196770967675,13:04:35.34,+54:50:39.8
587739706328481945,13:04:39.06,+28:37:43.9
587742575373189303,13:04:39.86,+18:25:28.2
588017111836393547,13:04:55.77,+47:30:13.0
588017704548040886,13:05:05.08,+13:00:09.3
587738570318872748,13:05:10.15,+15:26:06.7
587739609168543831,13:05:14.16,+31:59:59.0
587742903402889256,13:05:14.94,+17:28:20.5
588013383820902509,13:05:19.88,+52:31:34.7
588010878766219439,13:05:22.93,+04:38:43.4
587741727120162927,13:06:12.75,+25:20:33.1
587732482753036468,13:06:24.53,+48:57:44.5
587741726583292117,13:06:34.23,+24:47:35.6
588017978897006784,13:06:50.22,+39:31:09.4
587726015613108356,13:06:51.89,+02:46:09.6
588017111299719258,13:07:17.32,+47:01:58.9
587732482753167462,13:07:29.71,+48:55:34.4
588011124116029524,13:07:36.94,+62:12:57.3
587733079205609512,13:07:41.34,+53:16:35.2
587725817489391744,13:07:51.20,+66:54:06.4
587742060540985385,13:07:52.63,+21:18:06.7
587739407860236306,13:07:55.34,+34:55:10.0
587738575143174345,13:07:57.10,+40:30:42.1
587741601499906136,13:08:01.66,+26:45:55.4
588013383821099138,13:08:12.75,+52:27:59.6
588017569777123484,13:08:14.97,+11:34:11.0
588298662503645389,13:08:23.83,+46:25:16.6
587742901792669733,13:08:30.53,+16:07:30.1
587739507158745241,13:08:48.96,+32:59:17.5
587739706865746045,13:08:50.80,+28:53:10.5
587739719218102365,13:08:57.18,+28:16:49.8
588017722259603507,13:08:59.24,+42:49:33.8
587742902329540809,13:09:03.99,+16:37:49.3
588017979434074174,13:09:11.85,+39:46:25.0
588017977823526963,13:09:27.99,+38:33:56.0
587742576984260851,13:09:28.83,+19:34:57.8
588013382747488391,13:09:33.19,+51:30:02.6
587742576447455341,13:09:33.80,+19:13:07.5
587726033866784923,13:09:51.09,+03:18:33.4
587739504474587195,13:09:57.15,+30:54:47.3
588017569777320120,13:10:02.69,+11:27:06.8
587732483827040379,13:10:04.66,+49:39:41.4
587732136463433842,13:10:12.90,+52:31:03.4
587736541742235791,13:10:35.10,+09:05:23.8
588848899383558278,13:10:40.42,-00:29:32.0
587742189910294635,13:10:45.52,+24:04:53.6
587732484363911180,13:10:47.03,+50:05:34.3
587739303684735123,13:10:49.72,+34:14:13.9
588013382210748536,13:10:51.05,+51:05:16.6
588010878766874749,13:11:01.12,+04:31:38.7
588298664114389154,13:11:27.46,+47:32:58.4
587739097530892444,13:11:28.06,+36:43:53.8
588298664114389190,13:11:33.55,+47:31:22.6
588017604688412782,13:11:41.10,+44:10:16.1
587742549866381385,13:11:41.43,+18:32:02.8
588017627233124397,13:11:45.80,+44:43:47.5
587735430691029200,13:11:48.10,+49:51:32.0
587732134853017699,13:11:53.10,+51:12:24.8
587742775103062118,13:11:58.74,+17:33:43.8
587742060541444219,13:12:35.93,+21:18:18.1
587722981748048006,13:12:36.99,-01:11:51.1
587739406786953324,13:12:39.06,+34:03:54.3
588017704012021784,13:12:40.51,+12:35:18.5
588017571388194877,13:12:41.27,+12:36:20.2
587733195161010270,13:12:56.18,+53:24:57.2
588017603614802039,13:12:59.91,+43:12:15.7
587742903403675869,13:13:01.12,+17:20:12.0
587741602574106907,13:13:11.78,+27:26:56.8
587729160578596942,13:13:20.99,+06:03:40.6
587736541474127966,13:13:25.99,+08:58:56.5
587741603110977632,13:13:26.95,+27:48:08.6
587726016150700216,13:13:36.24,+03:09:02.6
588011124116357203,13:14:08.26,+62:12:34.0
587739504475045936,13:14:32.45,+30:42:20.8
587742901793325172,13:14:54.06,+16:02:38.4
588017979971403894,13:15:12.51,+40:11:08.3
588007005253337215,13:15:28.97,+64:43:36.3
588017979434598522,13:15:29.55,+39:35:54.2
588010879841075236,13:15:38.69,+05:23:08.1
587742772956037252,13:15:51.95,+15:51:16.2
587722984432730286,13:15:59.72,+00:56:30.2
588017730841935982,13:16:06.89,+08:26:45.0
587739608095850508,13:16:11.49,+30:57:07.7
588017726554112180,13:16:22.35,+08:12:14.8
587726016151027756,13:16:35.84,+03:03:51.8
588017979434664072,13:16:37.41,+39:40:52.7
588017605762482320,13:16:37.62,+44:49:44.8
587739305295806517,13:16:39.94,+35:19:00.1
587725039563440143,13:16:50.18,-03:03:45.9
587739707403403422,13:16:55.29,+29:12:10.4
587726014540480722,13:17:04.95,+01:49:40.8
588017627770388638,13:17:05.58,+44:59:26.4
587738952029241495,13:17:09.33,+36:40:10.0
587722984432861243,13:17:10.93,+00:54:48.8
588017729768325259,13:17:12.32,+07:39:08.9
588017115048902796,13:17:12.33,+46:11:04.8
587742060005097495,13:17:16.75,+20:41:27.6
587742552282824795,13:17:19.79,+20:38:17.1
587739505012179029,13:17:30.95,+31:05:47.3
587724648728625314,13:17:31.60,-02:54:10.4
587739709014016155,13:17:41.48,+30:16:34.7
587741722825523214,13:17:45.19,+27:34:11.5
587729158431637533,13:17:58.66,+04:24:12.3
587724648191819954,13:18:15.88,-03:18:13.0
588018056182235265,13:18:17.00,+51:56:00.7
588017990150848588,13:18:39.45,+08:41:06.8
588017627233714354,13:19:05.69,+44:39:31.5
588018054571753606,13:19:06.88,+50:32:16.7
587739719755890739,13:19:08.24,+28:30:24.9
587733196771885239,13:19:20.12,+54:25:32.5
587742774566977674,13:19:33.41,+16:59:11.7
587738568173027407,13:19:39.47,+13:29:07.4
587739609706725483,13:19:44.13,+32:05:53.1
588298664651849897,13:19:46.27,+47:42:55.9
588017978898120838,13:19:56.47,+39:08:29.2
587742903941333133,13:20:06.45,+17:34:48.4
587739607559372844,13:20:08.31,+30:27:00.3
587742550672539821,13:20:09.15,+19:21:09.7
588017724943892737,13:20:18.96,+07:00:42.7
587735695910502579,13:20:19.02,+56:19:24.9
588017721186910349,13:21:06.83,+41:28:43.2
587739610243661969,13:21:08.92,+32:33:12.2
587739608633180263,13:21:21.66,+31:16:10.3
588017704012939417,13:21:28.62,+12:20:17.1
588017977287704777,13:21:29.16,+37:53:23.4
587741722289045619,13:21:32.33,+26:57:19.4
587726032794353786,13:21:36.55,+02:36:31.4
587742062152974428,13:22:03.77,+22:16:10.2
588010877694312634,13:22:08.21,+03:36:52.1
587741721215369435,13:22:08.80,+26:12:32.8
588017115586166897,13:22:34.55,+46:34:38.8
587724648729215102,13:22:35.69,-02:58:34.4
587742061079363791,13:22:38.81,+21:20:43.7
588017713656758418,13:22:51.89,+52:22:33.2
587739721366831184,13:22:54.77,+29:39:32.4
587742575375089881,13:22:55.20,+18:06:04.3
587741727658672289,13:22:57.90,+25:14:54.6
588017625623560200,13:23:10.52,+43:05:10.5
587732482217476227,13:23:15.72,+47:56:08.9
588017724407414908,13:23:27.45,+06:23:33.2
587741602575155308,13:23:28.09,+27:02:20.7
587742062689976496,13:23:41.23,+22:44:46.7
588017705086877928,13:23:41.91,+13:07:18.8
587736809909321873,13:23:56.92,+15:24:49.2
587741722826113142,13:23:57.19,+27:20:34.4
588017570315698309,13:23:57.89,+11:40:05.0
587741726585061442,13:23:59.36,+24:25:37.9
588017627770912840,13:24:06.98,+44:48:20.2
588017625623625860,13:24:07.36,+43:03:21.2
587736542548983856,13:24:10.02,+09:39:42.2
588010880378863759,13:24:12.11,+05:49:55.3
587739096995201138,13:24:21.17,+35:54:49.5
587742551209869479,13:24:23.71,+19:32:18.1
588848898848194683,13:24:29.38,-00:50:34.3
587739507160187002,13:24:33.21,+32:36:47.9
588017114512621730,13:24:41.13,+45:33:53.9
587739507160252450,13:24:43.68,+32:32:25.0
587742774567501979,13:24:46.95,+16:59:19.8
588017604689461340,13:24:49.11,+43:40:38.0
587742901794373813,13:25:07.21,+15:50:25.5
588848898848260271,13:25:14.34,-01:00:40.0
587726015078268950,13:25:15.07,+02:20:46.9
588017720113561659,13:25:16.09,+40:30:48.7
587738568710488234,13:25:26.76,+13:54:22.0
588017703476527200,13:25:31.30,+11:49:30.9
587741720678891662,13:25:39.45,+25:30:32.7
587742775104503811,13:25:43.87,+17:15:52.8
588017711509667984,13:25:50.11,+50:39:08.0
587741727122128906,13:25:57.26,+24:50:14.2
588018055645888674,13:26:01.92,+51:18:07.2
587738951493222479,13:26:28.54,+36:00:37.0
587742551746936850,13:26:39.92,+19:56:40.8
587742552283807858,13:26:45.34,+20:20:38.9
587729386083123405,13:26:49.99,+58:06:35.3
588017625623822505,13:26:53.11,+42:59:22.4
587735664766288014,13:26:56.83,+55:26:05.0
587735664766353506,13:27:11.90,+55:29:13.8
587742901794635939,13:27:30.13,+15:47:00.5
587742774567829664,13:27:42.10,+16:48:55.3
587725550678638758,13:27:54.45,+65:50:31.1
587739303686308012,13:27:57.52,+33:45:29.0
587739607560093783,13:28:00.49,+30:12:53.0
587742190985740374,13:28:10.03,+24:28:07.6
587736540938830013,13:28:10.18,+08:24:42.9
588017991762444428,13:28:10.67,+09:55:33.7
587739720293613620,13:28:13.99,+28:40:09.4
587742014901452957,13:28:22.06,+22:26:01.9
588017705087402176,13:28:30.42,+13:06:28.2
588017704550596680,13:28:40.22,+12:42:40.3
587742190448935092,13:28:49.12,+24:04:47.4
587722983360430255,13:28:49.13,+00:02:58.2
588017702940049545,13:29:02.87,+11:29:59.3
588017977825230917,13:29:11.82,+37:58:02.0
587733410442838105,13:29:17.81,+53:15:06.2
587742191522676899,13:29:31.53,+25:02:14.1
587739408399007898,13:29:36.23,+34:36:07.3
587739505550164053,13:29:48.19,+31:07:48.5
588017977288491101,13:29:48.20,+37:32:28.2
587729774754201835,13:29:50.35,-01:25:44.5
588017712046735533,13:29:56.49,+50:53:01.9
588017978362167450,13:29:57.31,+38:24:13.9
587739131877589107,13:30:08.26,+36:08:36.3
587729778512822322,13:30:11.49,-01:39:47.3
587722983897432343,13:30:23.59,+00:29:25.0
587729776902209721,13:30:23.80,-02:54:15.7
587733081891274820,13:30:36.25,+54:43:57.4
587742549599977505,13:30:38.85,+18:08:15.5
588017990689030298,13:30:40.91,+08:58:48.1
587741721216286794,13:31:01.17,+25:55:32.0
587742902868705524,13:31:02.48,+16:37:55.8
587739721367617650,13:31:17.45,+29:22:05.5
587742190449262717,13:31:56.13,+24:06:06.4
587739721367748690,13:32:17.90,+29:13:20.1
587738573534789798,13:32:25.53,+38:21:36.2
587738572997918968,13:32:47.13,+38:05:23.2
587738572461178968,13:33:00.04,+37:29:29.5
587738569248145433,13:33:05.02,+14:12:18.5
587726014005444735,13:33:26.54,+01:26:50.5
587742903942709270,13:33:29.19,+17:28:14.2
587742775105355864,13:33:44.81,+17:09:46.0
587741722827096179,13:33:55.33,+27:03:41.8
588848900996726954,13:34:02.89,+00:41:17.8
587741722290290803,13:34:07.48,+26:35:16.5
587725818027376894,13:34:09.47,+66:38:02.9
588011122506989609,13:34:30.39,+60:15:50.3
587738574071791772,13:34:34.54,+38:49:23.2
587736807763017894,13:34:41.83,+13:26:04.8
587722982824214723,13:35:04.55,-00:18:23.0
587739406789050487,13:35:33.27,+33:17:39.8
587741723364098225,13:35:43.78,+27:24:33.9
587726016153124929,13:35:48.25,+02:59:56.1
588011217524555917,13:35:49.69,+60:25:04.8
588017947747745893,13:35:50.09,+40:16:18.1
588017702940770474,13:35:55.68,+11:13:23.4
587739708478914730,13:36:11.38,+29:23:37.9
587738569785344199,13:36:22.82,+14:27:03.3
587736525368524942,13:36:26.20,+07:22:10.5
587729776365994174,13:36:29.61,-03:23:07.7
588848901533860031,13:36:47.93,+01:09:14.1
587739407326052358,13:36:59.25,+33:34:12.9
588848900460183690,13:37:06.48,+00:22:04.7
587742189912916137,13:37:08.96,+23:20:40.1
587738952031076489,13:37:36.70,+35:58:57.8
588017627772027005,13:37:44.63,+44:23:23.2
587739719757725861,13:37:47.00,+27:49:41.4
587739303150485606,13:38:13.05,+32:49:22.4
588017571390947491,13:38:18.17,+12:16:20.6
587735665303879846,13:38:39.93,+55:27:00.6
588017992300495006,13:38:50.18,+10:10:44.5
588017721725223007,13:39:04.35,+41:19:37.6
587739706331889728,13:39:08.92,+27:35:53.0
587739721368404061,13:39:10.84,+28:57:33.2
588017990689947806,13:39:15.97,+08:53:10.3
587739720294793243,13:39:46.87,+28:06:48.6
587739406252638323,13:39:48.43,+32:32:17.4
587739132415311962,13:39:53.66,+36:06:25.3
587735666914427033,13:39:57.19,+56:36:20.7
588017704014905557,13:40:01.79,+12:08:00.4
587729385547104406,13:40:06.47,+57:12:07.0
587739133489053751,13:40:09.11,+36:51:39.9
587726033333256308,13:40:21.14,+02:47:11.4
587736583887519909,13:40:27.25,+39:30:22.2
587732590110179504,13:40:38.07,+57:49:04.7
587742190986985628,13:40:49.28,+24:07:31.7
588017606301253706,13:40:58.61,+44:19:14.2
588017625625002023,13:41:00.25,+42:25:53.1
587729159507869872,13:41:05.21,+05:06:20.9
587736586303308006,13:41:14.13,+41:09:37.3
587736808300609659,13:41:16.98,+13:46:31.7
588017948821880931,13:41:21.79,+41:04:47.0
587725550679294086,13:41:27.79,+65:18:38.3
587738568712192165,13:41:27.79,+13:38:47.1
587741725513154572,13:41:29.66,+23:10:01.0
587738574072381737,13:41:43.24,+38:25:53.1
587738572998770931,13:41:44.36,+37:43:37.2
588848899923837090,13:41:44.98,-00:10:20.0
587736542550884450,13:41:51.96,+09:26:00.4
587735696448749696,13:41:58.80,+55:47:02.1
587738950957793430,13:42:04.34,+34:55:44.8
587741727123767450,13:42:14.53,+24:18:08.2
587742013829218437,13:42:15.67,+21:01:47.1
587738574072447190,13:42:18.71,+38:32:12.3
587739131878703197,13:42:22.00,+35:37:26.9
587738570322870287,13:42:23.89,+14:44:20.9
587729773681836284,13:42:28.11,-02:15:34.2
588017113977258042,13:42:28.85,+44:27:29.6
587729778514133053,13:42:31.13,-01:40:17.6
587738950957858835,13:42:34.19,+35:01:13.2
587742576987734128,13:42:35.36,+18:55:28.3
587729388231327826,13:42:36.22,+59:23:24.6
587741726050091201,13:42:50.95,+23:23:02.4
587732483829399718,13:43:00.17,+48:30:40.7
588017114514128926,13:43:02.66,+44:50:18.6
587739505014603871,13:43:08.84,+30:20:15.8
587741725513285807,13:43:14.86,+23:02:18.5
587742190987247768,13:43:17.69,+24:06:56.9
587726032796713181,13:43:22.22,+02:20:50.2
587742551748706463,13:43:39.31,+19:34:02.7
588017949895688355,13:43:40.53,+41:41:44.9
587722983898939610,13:43:45.46,+00:28:00.2
588298663043268764,13:43:53.76,+45:19:50.4
587729387157782694,13:44:00.76,+58:27:44.4
587739827661176937,13:44:04.07,+25:39:48.6
588018056720875523,13:44:19.60,+51:26:24.7
587738569249325309,13:44:25.54,+13:54:22.8
587722983362134299,13:44:33.68,+00:09:53.7
587735667451560027,13:44:34.25,+56:47:18.3
587739131878899906,13:44:34.43,+35:34:12.1
587738572462162005,13:44:48.70,+37:09:47.5
588011218598691048,13:44:55.97,+61:00:40.9
587732483292790992,13:45:12.82,+47:48:44.2
587733081355452502,13:45:33.56,+53:34:35.5
588017703478689942,13:45:33.63,+11:38:02.7
587735695375335582,13:45:36.78,+54:54:15.4
588017726020386985,13:45:44.98,+07:30:53.6
587742627444359203,13:45:48.16,+15:31:53.8
587735696449011832,13:46:02.78,+55:42:55.4
587739133489578017,13:46:11.33,+36:35:48.6
587739304224948332,13:46:51.50,+33:23:36.2
587729157897912396,13:46:51.94,+03:44:52.0
587742593620705411,13:46:52.68,+16:16:22.3
587738572999229584,13:46:54.30,+37:20:12.0
587726015080628399,13:46:57.18,+02:06:52.2
587733080818712729,13:47:03.86,+53:11:40.9
587742549601681574,13:47:04.20,+17:44:58.6
587735664767664241,13:47:21.02,+54:33:37.8
587742190450835585,13:47:32.80,+23:27:16.6
587736809374941267,13:47:34.14,+14:34:50.8
587739720832385129,13:47:35.23,+28:17:24.4
587738573536100464,13:47:55.74,+37:49:34.8
587739827124764790,13:47:58.87,+24:55:45.5
587742013292937430,13:47:59.07,+20:27:02.6
587739406253424766,13:48:10.07,+32:10:31.1
587742549601812641,13:48:21.80,+17:40:13.8
587739131879293091,13:48:22.12,+35:15:14.2
587738573536166250,13:48:35.96,+37:39:19.0
587739405716619438,13:48:49.57,+31:45:15.2
587739408400842830,13:49:07.60,+33:53:07.9
587736541477994706,13:49:23.66,+08:30:27.5
588848899924623561,13:49:24.86,-00:04:43.3
587742551749296287,13:49:26.07,+19:15:41.3
587739706332872862,13:49:33.10,+27:13:11.5
587732484366729364,13:49:41.10,+48:37:33.2
588017991764803619,13:49:45.28,+09:29:48.4
587742188840550527,13:49:52.01,+22:09:02.5
587729159508852867,13:49:53.24,+04:53:29.3
588017712585048226,13:49:58.13,+50:30:18.0
588017626699399247,13:50:13.79,+42:44:46.6
588017115051524208,13:50:34.53,+44:50:45.0
587739608099127461,13:50:48.19,+29:46:06.5
587741727124619307,13:51:07.46,+24:01:05.7
587739504478584998,13:51:18.23,+29:28:48.3
587739406253687028,13:51:24.65,+32:08:11.6
588017725484171320,13:51:26.06,+06:55:02.3
587729773145948373,13:51:27.43,-02:32:20.8
587729158435307684,13:51:29.05,+03:58:57.0
587736809375400111,13:51:38.69,+14:20:35.3
588018056721399920,13:51:47.21,+50:58:42.0
587733605327634586,13:51:58.47,+58:40:23.3
587729773682884875,13:52:04.17,-02:12:23.8
587728918982754402,13:52:06.16,+63:14:55.5
587736583888502978,13:52:07.29,+38:58:51.2
587738569250177240,13:52:13.10,+13:48:05.9
587742592547618949,13:52:15.05,+15:11:56.8
587742189377618065,13:52:16.76,+22:31:17.7
587736808301789231,13:52:19.64,+13:34:32.9
587742014903943216,13:52:22.75,+21:32:21.7
588848901535629470,13:52:34.74,+01:07:25.2
587742062692991102,13:52:45.31,+21:45:12.7
587739845916360840,13:53:00.07,+23:52:04.4
587738952569258205,13:53:08.36,+35:42:50.5
588848900998824150,13:53:12.29,+00:49:18.1
